Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,1,2020-07-08T14:45:34-07:00,27.482631206512,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",,,,,,0,Instruct,-,10,"Please study each of the following word pairs. Remember that your memory will be tested! When finished, press Enter to move to the next pair.",Initial_Instruct,Instruct1,27080,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,2,2020-07-08T14:45:43-07:00,9.0708248615265,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",ICE,FROZEN,BUFFER3,Buffer,94,93,Study,User,-,,Study/JOL,BUFFER,8594,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,3,2020-07-08T14:45:45-07:00,2.1696619987488,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",SHRIMP,FISH,BUFFER3,Buffer,93,94,Study,User,-,,Study/JOL,BUFFER,1745,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,4,2020-07-08T14:45:47-07:00,1.8822269439697,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",CAMP,ADVENTURE,BUFFER3,Buffer,95,95,Study,User,-,,Study/JOL,BUFFER,1491,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,5,2020-07-08T14:45:48-07:00,1.1460599899292,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",CARROT,POTATO,BUFFER3,Buffer,91,96,Study,User,-,,Study/JOL,BUFFER,742,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,6,2020-07-08T14:46:14-07:00,25.900774002075,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",NOODLE,STRING,BUFFER3,Buffer,92,92,Study,User,-,,Study/JOL,BUFFER,25361,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,7,2020-07-08T14:46:20-07:00,5.7835581302643,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",FLEA,TICK,Study2,S,151,145,Study,User,-,,Study/JOL,"Study Phase",5343,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,8,2020-07-08T14:46:26-07:00,5.8463490009308,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",NAME,HATE,Study2,U,167,170,Study,User,-,,Study/JOL,"Study Phase",5351,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,9,2020-07-08T14:46:32-07:00,6.4697918891907,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",FISH,SARDINE,Study2,B,130,122,Study,User,-,,Study/JOL,"Study Phase",6001,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,10,2020-07-08T14:46:39-07:00,7.1877470016479,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",FRUIT,STRAWBERRY,Study2,B,124,146,Study,User,-,,Study/JOL,"Study Phase",6730,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,11,2020-07-08T14:46:48-07:00,9.0232760906219,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",LOAN,SIGN,Study2,U,171,141,Study,User,-,,Study/JOL,"Study Phase",8553,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,12,2020-07-08T14:46:55-07:00,6.5379700660706,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",GLASS,BREAKABLE,Study2,B,127,97,Study,User,-,,Study/JOL,"Study Phase",6105,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,13,2020-07-08T14:47:02-07:00,7.2454068660736,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",MIRROR,CHILDREN,Study2,U,174,165,Study,User,-,,Study/JOL,"Study Phase",6809,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,14,2020-07-08T14:47:07-07:00,4.974524974823,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",CAT,PANTHER,Study2,B,126,162,Study,User,-,,Study/JOL,"Study Phase",4517,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,15,2020-07-08T14:47:13-07:00,6.0775761604309,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",LISTEN,FICTION,Study2,U,164,153,Study,User,-,,Study/JOL,"Study Phase",5592,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,16,2020-07-08T14:47:15-07:00,2.0431649684906,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",BASEBALL,LEAGUE,Study2,B,131,101,Study,User,-,,Study/JOL,"Study Phase",1558,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,17,2020-07-08T14:47:24-07:00,9.2125799655914,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",MEAT,OBTAIN,Study2,U,161,131,Study,User,-,,Study/JOL,"Study Phase",8609,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,18,2020-07-08T14:47:29-07:00,5.0321199893951,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",MASON,JAR,Study2,S,138,172,Study,User,-,,Study/JOL,"Study Phase",4524,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,19,2020-07-08T14:47:30-07:00,1.0371310710907,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",MONEY,BANKER,Study2,B,132,135,Study,User,-,,Study/JOL,"Study Phase",578,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,20,2020-07-08T14:47:31-07:00,0.95029187202454,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",BAD,VILLAIN,Study2,B,118,167,Study,User,-,,Study/JOL,"Study Phase",483,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,21,2020-07-08T14:47:38-07:00,6.467472076416,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",CANDLE,WAX,Study2,S,139,113,Study,User,-,,Study/JOL,"Study Phase",4985,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,22,2020-07-08T14:47:41-07:00,2.8385338783264,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",RIGHTS,EQUAL,Study2,S,137,115,Study,User,-,,Study/JOL,"Study Phase",1283,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,23,2020-07-08T14:47:49-07:00,8.1232161521912,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",WRIST,BRACELET,Study2,S,140,106,Study,User,-,,Study/JOL,"Study Phase",7569,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,24,2020-07-08T14:47:56-07:00,6.9553048610687,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",LITTER,TRASH,Study2,F,103,176,Study,User,-,,Study/JOL,"Study Phase",6432,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,25,2020-07-08T14:47:57-07:00,1.2862510681152,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",STAR,ACTRESS,Study2,B,120,108,Study,User,-,,Study/JOL,"Study Phase",892,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,26,2020-07-08T14:48:08-07:00,11.278752088547,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",CACTUS,PLANT,Study2,F,98,121,Study,User,-,,Study/JOL,"Study Phase",10631,,,-1,-1,,,,1
5e3ebad5ae9bd910f8a6eb21,6df6p6shz1,Nick_Dissertation_EX1,1,27,2020-07-08T14:48:15-07:00,6.5118119716644,2,versionA_stim.csv,READVersionB.csv,"Read Version B","Dissertation, read only version B",DEAD,COFFIN,Study2,B,128,98,Study,User,-,,Study/JOL,"Study Phase",5925,,,-1,-1,,,,1
